id,rt,mz,Ion_Adduct_Identity,IIN_Group_ID,Final_Annotations,smiles,inchi_key,Annotation_Preferred,Annotation_Spectral,number of aligned features,fragment_scans,spectral_similarity,F1_P1-B-2_1_4842,F2_P1-B-3_1_4843,F3_2_P1-B-4_1_4845,F3_3_P1-B-4_1_4846,F3_P1-B-4_1_4844,LL1_P1-C-2_1_4847,LL2_P1-C-3_1_4848,LL3_2_P1-C-4_1_4850,LL3_3_P1-C-4_1_4851,LL3_P1-C-4_1_4849
2999,7.8204,407.22827,,,,,,,,1,0,,1460,1710,1560,1710,1540,1180,1200,1510,1350,1530
3000,7.875,378.16017,,,,,,,,10,0,,1570,2190,1880,2140,1930,1500,1880,2030,1680,1690
3002,7.9365,502.05138,[M-e]+,260,,,,,,8,0,,1770,1830,1550,1560,1850,1630,1620,1690,1550,1510
3003,7.9205,714.0647,,,,,,,,3,0,,2740,3170,2590,2720,2630,2300,2790,2760,2370,2360
3005,7.9416,548.06526,,,,,,,,1,0,,1600,1440,1480,1350,1710,1300,1510,1590,1450,1450
3006,7.9282,611.0541,,,,,,,,3,0,,1580,1470,1620,1500,1670,1510,1510,1530,1440,1550
3007,7.9273,336.05274,,,,,,,,10,0,,2530,2660,2620,2300,2440,2200,2240,2510,2180,2510
3008,7.9428,448.05034,,,,,,,,5,0,,9680,8600,9740,9590,9260,8520,8410,8490,8930,8730
3009,7.9292,605.06282,,,,,,,,10,27,,6300,6150,5590,5570,5480,5320,5090,5030,5140,5190
3010,7.9313,495.06241,,,,,,,,10,1,,11900,11600,11800,11800,12400,10800,10600,11100,10500,11100
3011,7.9344,505.04751,,,,,,,,10,0,,5010,5210,4670,4700,4750,4310,4140,4280,4050,4430
3012,7.9346,391.053,,,,,,,,10,3,,4760,4610,5140,5070,5300,4470,4450,4780,4560,4580
3013,7.9366,603.06571,,,,,,,,10,0,,3540,3650,3590,3140,3250,3360,3040,3380,3150,3400
3014,7.938,444.05627,,,,,,,,10,4,,13200,13200,12400,13400,12900,11500,11900,12900,12200,12400
3015,7.9382,442.05918,,,,,,,,10,2,,5830,4820,4670,5480,4700,4680,4560,4890,4800,4730
3016,7.9366,713.06613,,,,,,,,9,0,,3070,2930,3050,2940,3100,2510,2760,2600,2400,2290
3017,7.9468,556.05354,[M+H]+,262,,,,,,5,0,,4340,4240,4890,4660,4560,4080,3800,3970,3420,3680
3018,7.9339,712.06755,,,,,,,,9,0,,2480,2680,2350,2290,2670,2600,2680,2510,2340,2110
3019,7.9544,553.05781,[M+H]+,263,,,,,,1,1,,7780,9350,8100,8520,10200,6650,6500,7120,6770,7410
3020,7.944,503.05063,[M+H]+,260,,,,,,9,0,,16100,14400,14600,15000,14800,14500,13500,14400,14000,14000
3021,7.9418,499.05669,,,,,,,,10,2,,47100,47500,46300,45000,48800,44100,43700,45300,42900,44300
3022,7.942,446.05332,,,,,,,,10,20,,15200,14600,14400,14300,14500,13800,14200,13900,13700,13800
3023,7.9411,606.06069,,,,,,,,1,0,,1790,1650,2030,1500,1980,1570,1390,1590,1450,1700
3024,7.9426,389.056,,,,,,,,10,0,,2040,1820,1970,1950,2040,1910,1840,1660,1870,1600
3025,7.9436,338.04985,,,,,,,,10,2,,4890,4330,4570,4650,4740,4500,4290,4700,4630,4860
3026,7.9438,497.05959,,,,,,,,10,1,,40400,35400,33300,37600,36000,34100,33500,32900,34000,34100
3027,7.9466,395.04713,,,,,,,,9,0,,2620,2820,2460,2280,2190,2110,2090,2110,2420,2390
3028,7.9477,340.04689,,,,,,,,10,0,,4300,3580,4170,3630,3700,3380,3500,3630,3390,3860
3029,7.9408,500.05433,,,,,,,,2,0,,2520,2470,2840,2820,3080,2590,2250,2690,2230,2330
3030,7.9487,607.05984,,,,,,,,10,28,,5620,5550,5190,5440,5500,5320,5370,5320,5060,4630
3031,7.9487,551.0607,[M-e]+,261,,,,,,4,6,,6260,5960,5500,6490,6340,4890,4880,5270,4800,5870
3032,7.9519,550.06237,,,,,,,,10,5,,5570,6240,6170,5900,5880,5460,5400,5080,5710,5810
3033,7.9404,609.0569,,,,,,,,10,0,,3600,3350,3200,3590,3410,3370,3000,2970,2990,3220
3034,7.9523,450.04734,,,,,,,,10,0,,3930,3680,3690,3300,3390,3490,3210,3190,3280,3290
3035,7.9461,711.06903,,,,,,,,10,0,,1830,2370,1930,2260,2000,1840,1800,1800,1740,1840
3036,7.9452,342.04392,,,,,,,,7,0,,1870,1760,1830,1610,1750,1530,1600,1420,2170,1670
3037,7.9537,393.05012,,,,,,,,10,1,,4950,4980,5380,4930,5560,4560,4770,4730,4130,4770
3038,7.9417,715.06319,,,,,,,,4,0,,1940,2020,2480,2080,2650,2280,1710,2110,2070,1760
3039,7.9543,552.05942,[M-e]+,263,,,,,,10,75,,11400,11800,13000,12200,12000,11000,9400,9880,10200,10600
3040,7.9516,418.55281,,,,,,,,7,0,,1780,1940,1880,1720,1950,1730,1530,1600,1700,1550
3042,7.9564,498.05724,,,,,,,,1,0,,2550,2460,2620,2400,2050,2440,2250,2050,1930,1910
3043,7.9451,501.05373,,,,,,,,2,0,,35000,33200,35200,36700,33500,32600,33700,32200,29800,30600
3044,7.9616,555.05479,[M+H]+,264,,,,,,10,0,,4010,4390,4810,4530,4280,3540,3400,3670,4010,3960
3045,7.9583,419.55155,,,,,,,,4,0,,1720,1970,1950,1960,1840,1750,1670,1610,1800,1430
3046,7.9589,554.05651,[M-e]+,264,,,,,,7,24,,9560,11100,10100,10200,10800,9230,8190,8970,9120,8700
3047,7.9503,365.54969,,,,,,,,2,0,,1820,1790,1610,1550,1600,1840,1480,1590,1370,1320
3048,7.9537,472.5547,,,,,,,,1,0,,1390,1590,1380,1130,1620,1490,1040,1290,1210,1070
3049,7.9481,716.0619,,,,,,,,2,0,,1440,1510,1640,1570,1560,1130,1310,1670,1340,1550
3050,7.957,579.55931,,,,,,,,1,0,,1560,1470,1580,1550,1570,1430,1250,1170,1210,1310
3051,7.9512,447.05142,,,,,,,,1,0,,1820,1920,2190,2090,1940,1480,1590,1630,1780,1560
3052,7.9501,580.55771,,,,,,,,1,0,,1340,1540,1450,1390,1400,863,1190,994,1210,1080
3053,8.0129,198.09709,,,,,,,,1,0,,4870,11300,10400,9160,5760,6120,4120,4230,4830,4330
3054,7.9555,417.5543,,,,,,,,1,0,,1580,1880,1590,1570,1320,1190,1430,1450,1340,1280
3055,7.9452,578.56081,,,,,,,,1,0,,1480,1380,1740,1360,1630,1060,1090,1040,1110,1210
3056,7.986,119.04881,,,,,,,,1,0,,1500,1560,1000,1410,2340,1310,1820,2030,1560,1670
3059,7.9616,392.05139,,,,,,,,1,0,,1710,1850,2170,1920,2100,1530,1490,1590,1600,2060
3060,7.9973,123.04388,,,,,,,,4,0,,2750,1630,1300,1540,1490,2450,2240,1770,2000,1750
3061,7.9511,445.05434,,,,,,,,1,0,,2540,2040,2260,1970,2260,2120,2190,2170,1950,2050
3062,8.0142,221.063,[M+NH4]+,267,,,,,,4,0,,2140,1690,1500,1430,1540,3630,3050,2620,2860,3490
3063,8.0175,391.10149,[M+Na]+,268,,,,,,1,0,,2630,1390,1210,1490,1500,1110,593,758,1000,550
3064,8.0316,495.07501,,,,,,,,1,0,,1730,1960,1450,1550,1680,,,,,
3065,8.0025,249.03704,[M+K]+,265,,,,,,1,0,,649,,,541,,2220,1990,2060,1560,1670
3066,8.0108,233.06297,[M+Na]+,265,,,,,,5,0,,4660,1320,1450,1130,1170,6400,6140,5190,6030,5880
3068,7.9994,196.0229,,,,,,,,2,0,,,,,,,1950,1530,1690,2010,1710
3069,7.9996,85.02842,,,,,,,,9,0,,3270,2500,2790,2590,2530,3160,2650,2910,2690,3270
3070,8.0028,145.04936,,,,,,,,10,0,,3880,2690,3100,3630,3140,2840,3250,2940,2810,3340
3071,8.0011,127.03878,,,,,,,,5,0,,1830,2030,1470,1690,2100,1440,1780,1730,1700,1750
3072,8.0104,136.07548,,,,,,,,10,1,,4700,2530,2100,2440,2080,3930,3830,3610,3900,3500
3073,8.0164,116.07043,,,,,,,,10,0,,7690,6950,6490,6860,7250,4900,5630,4790,5160,5860
2853,7.5332,231.13545,,,ALIGN_NIST23_Pyrrolidine-3-carboxylic acid,CCCCCCCCCCCC(NCCC[N+](C)(C)[O-])=O,JNGWKQJZIUZUPR-UHFFFAOYSA-N,ALIGN_NIST23_Pyrrolidine-3-carboxylic acid,ALIGN_NIST23_Pyrrolidine-3-carboxylic acid,1,2,0.994,3380,6920,5940,4870,6050,6240,4770,4830,4680,5610
3075,8.0119,165.05439,[M+H]+,266,,,,,,8,0,,3290,2370,2080,1760,2040,2490,3000,2610,2510,2750
3076,7.9991,203.05254,,,,,,,,10,2,,35000,18400,17500,17500,17100,50300,46900,44900,44200,46000
3079,8.0223,349.07337,[M+Na]+,269,,,,,,2,0,,2600,2320,2220,1710,2710,756,663,,576,677
3080,8.0199,309.0815,,,,,,,,3,0,,1890,3630,4330,2830,3030,,,,,
3082,8.0299,407.07568,[M+K]+,268,,,,,,3,0,,2970,2490,1820,2140,2520,1050,1090,1130,840,856
3083,8.03,511.04913,,,,,,,,2,0,,1690,2290,1780,1290,1480,,,,,
3085,8.0306,365.04698,[M+K]+,269,,,,,,3,0,,2720,2670,2450,2510,2590,855,918,665,572,653
3086,8.0338,365.105,[M+Na]+,270,,,,,,5,0,,1260,739,787,893,1160,1780,1950,1990,2040,1890
3087,8.0196,291.06996,,,,,,,,1,0,,1350,1870,1790,2310,1970,,,,,
3088,8.0291,128.07036,,,,,,,,6,0,,2670,2610,2590,2220,2560,1580,2150,1950,1830,1800
3089,8.0331,158.0671,,,,,,,,9,0,,2470,1610,1770,1520,1530,1990,2060,1920,1830,1970
3090,8.0324,84.08081,,,,,,,,10,2,,4770,3600,3600,3320,3770,1530,3240,2810,3230,3050
3091,8.0415,407.22845,,,,,,,,4,0,,2060,1890,1590,1760,1570,1350,1490,1470,1540,1610
3092,8.0317,381.07933,[M+K]+,270,,,,,,5,0,,738,620,525,926,603,1650,1760,2190,2100,2210
3093,8.0421,310.17581,,,,,,,,9,0,,2580,2640,2480,2540,2690,2040,1950,2430,2070,2160
3094,8.0262,307.02585,,,,,,,,1,0,,2990,2010,1990,1900,1770,1480,813,673,564,825
3095,8.0496,323.00012,,,,,,,,3,0,,1630,1680,1940,1560,1680,716,699,878,576,528
3097,8.0449,124.03916,,,,,,,,9,0,,1960,2550,2060,2340,2350,1690,1620,2330,1830,1850
3098,8.0474,302.07057,,,,,,,,5,0,,2020,2580,2020,2240,2530,,,,,
3099,8.041,219.02639,,,,,,,,7,1,,2110,1860,2380,2810,2340,4800,5920,5250,5570,5630
3101,8.0558,213.12322,,,,,,,,10,61,,16800,17100,17600,16500,16900,9390,11300,11900,12000,12100
3267,8.7587,141.06567,,,ALIGN_NIST23_3-(1H-Imidazol-4-yl)propanoic acid,CCCCCCCCCCCC(NCCC[N+](C)(C)[O-])=O,JNGWKQJZIUZUPR-UHFFFAOYSA-N,ALIGN_NIST23_3-(1H-Imidazol-4-yl)propanoic acid,ALIGN_NIST23_3-(1H-Imidazol-4-yl)propanoic acid,10,55,0.991,5360,6880,5840,6030,5490,3690,3580,3510,4120,4060
3103,8.0625,130.08609,,,,,,,,10,0,,3070,3780,4340,3850,3890,2280,2800,2520,2960,2570
3104,8.0011,163.05989,,,,,,,,10,0,,2280,2180,2010,2370,2370,1800,2280,2280,2230,2240
3106,8.0879,250.09211,[M+K]+,271,,,,,,2,0,,,,,,,,1530,1540,1410,1540
3451,9.9158,310.11301,,,ALIGN_GNPS_N-ACETYLNEURAMINATE - 30.0 eV,CC(NC1C(CC(C(O)=O)(O)OC1C(C(CO)O)O)O)=O,SQVRNKJHWKZAKO-UHFFFAOYSA-N,ALIGN_GNPS_N-ACETYLNEURAMINATE - 30.0 eV,ALIGN_GNPS_N-ACETYLNEURAMINATE - 30.0 eV,10,2,0.825,6720,6600,6090,6870,6430,3740,4930,5420,5890,5390
3108,8.0858,180.08647,,,,,,,,1,0,,806,1310,936,1070,1180,825,2170,3220,3140,3360
3110,8.1844,171.03987,,,,,,,,1,0,,1950,2220,2100,1950,1680,2370,2450,2460,2280,2570
3111,8.1643,86.09648,,,,,,,,7,0,,2380,1980,1870,1820,1880,1630,1460,1560,1580,1440
3112,8.1702,145.13336,,,,,,,,10,0,,2880,2710,2750,2880,2670,1870,1750,1830,1730,1810
3113,8.1721,128.10686,,,,,,,,8,0,,2270,2340,2150,2230,2050,1410,1630,1870,1620,1670
3114,8.1815,505.09172,,,,,,,,10,18,,1630,2020,1560,1660,1520,2850,2390,2310,2640,2290
3115,8.1819,141.04053,,,,,,,,10,0,,13100,11900,12500,14600,12700,16500,16900,17100,16700,17600
3116,8.182,126.02964,,,,,,,,10,0,,3590,3500,3680,3730,3670,5130,4210,4900,5570,5290
3117,8.1845,337.06366,[2M+H]+,272,,,,,,10,124,,15500,16800,17400,17400,16500,27400,26100,25500,26200,26200
1778,1.9154,275.09122,,,ALIGN_GNPS_Spectral Match to Phloretin from NIST14,C=1C=C(C=CC1CCC(C=2C(=CC(=CC2O)O)O)=O)O,VGEREEWJJVICBM-UHFFFAOYSA-N,ALIGN_NIST23_p-Phlorizin,ALIGN_NIST23_p-Phlorizin,2,26,0.995,6260,6790,3130,2660,2920,,,,,
3119,8.1876,152.00888,[M+H]+,273,,,,,,10,32,,8220,8900,8710,8610,8740,10500,11300,11400,10300,11100
3121,8.1727,98.03483,,,,,,,,2,0,,1310,1530,1580,1710,1480,1530,1680,1800,1410,1680
3122,8.1811,187.04596,,,,,,,,6,0,,1640,1600,1710,1590,1470,1590,1640,1560,1740,2090
3123,8.1733,96.01916,,,,,,,,2,0,,1270,1430,1060,1310,1130,1510,1510,1510,1380,1260
3124,8.2648,230.18617,,,,,,,,10,86,,32200,34400,32200,30700,32300,26000,24600,25900,27600,28300
3364,9.5867,325.11256,[M-H2O-e]+,297,ALIGN_GNPS_Spectral Match to D-Turanose from NIST14,C(C1C(C(C(C(O1)OC2C(C(COC2(CO)O)O)O)O)O)O)O,SEWFWJUQVJHATO-UHFFFAOYSA-N,ALIGN_NIST23_D-Turanose,ALIGN_NIST23_D-Turanose,10,30,0.959,6090,5360,5930,5720,5650,4550,5080,4870,4980,4880
3126,8.2733,100.07573,,,,,,,,10,0,,4160,3770,3610,3390,3950,2710,2850,3460,3370,3560
3129,8.2782,284.1337,,,,,,,,10,0,,2030,2030,1890,2040,1800,1920,1940,2240,2370,2050
3139,8.3129,383.11566,[2M+Na]+,275,ALIGN_GNPS_Spectral Match to .beta.-D-Glucose from NIST14,C(C1C(C(C(C(O)O1)O)O)O)O,WQZGKKKJIJFFOK-UHFFFAOYSA-N,ALIGN_GNPS_Spectral Match to .beta.-D-Glucose from NIST14,ALIGN_GNPS_Spectral Match to .beta.-D-Glucose from NIST14,10,18,0.999,2860,1920,2450,2130,2420,5960,5510,5250,5640,5750
3131,8.2883,104.07052,,,,,,,,10,0,,9600,9860,8850,7360,9720,6130,5400,5610,5110,4850
3132,8.3229,407.2284,,,,,,,,3,0,,1850,2130,1770,1800,1710,1240,1500,1740,1550,1530
3134,8.2958,137.07074,,,,,,,,7,0,,1950,1560,1810,1530,1750,1560,1580,1680,1660,1720
3135,8.3093,349.07235,,,,,,,,3,0,,1590,1660,1930,1360,1530,559,,,,
3136,8.3094,365.04661,,,,,,,,4,0,,1560,1830,2110,1860,2060,849,,,,
3137,8.3144,322.9998,,,,,,,,5,0,,1840,1890,1880,2020,2030,916,719,539,657,596
3138,8.3093,511.04922,[M+K]+,274,,,,,,4,0,,1460,2260,2130,2050,1910,,,,,
1829,2.1796,301.28474,,,"ALIGN_NIST23_Dodecanamide,N-[3-(dimethyloxidoamino)propyl]",CCCCCCCCCCCC(NCCC[N+](C)(C)[O-])=O,JNGWKQJZIUZUPR-UHFFFAOYSA-N,"ALIGN_NIST23_Dodecanamide,N-[3-(dimethyloxidoamino)propyl]","ALIGN_NIST23_Dodecanamide,N-[3-(dimethyloxidoamino)propyl]",5,37,0.993,1440,1710,1410,1260,1320,5930,5710,5620,5450,5490
3140,8.3156,495.07509,[M+Na]+,274,,,,,,4,0,,1550,2260,2000,2020,2430,,,,,
3141,8.3068,249.03679,,,,,,,,5,0,,910,722,934,1070,808,2400,2030,2330,2570,1990
3142,8.3186,490.11985,[M+NH4]+,274,,,,,,4,0,,1200,2110,1790,1850,1780,,,,,
3143,8.3262,182.08102,,,,,,,,9,0,,1930,1800,1670,1670,1940,1540,1840,1750,1610,1530
3144,8.3141,406.07899,,,,,,,,1,0,,1160,1550,1530,1390,1220,,,,,
3145,8.3296,407.0755,,,,,,,,5,15,,3520,4600,4780,4720,4910,1390,833,689,753,749
3146,8.3234,233.06303,,,,,,,,10,9,,8520,6140,6120,6090,6480,11300,9930,9910,10000,10700
3147,8.3308,219.0265,[M+K]+,275,,,,,,10,3,,3430,2710,2720,3390,2980,6810,7430,7850,7440,7640
3148,8.3261,158.06709,,,,,,,,10,3,,3840,3130,2720,2680,3040,3000,2940,3520,2650,3560
3149,8.3339,391.1016,,,,,,,,5,5,,3330,3890,3880,4320,4050,999,869,527,577,657
3150,8.3244,367.19721,,,,,,,,8,1,,3110,3090,2460,2990,2630,2020,2220,2210,2830,2270
3151,8.3328,307.02619,,,,,,,,5,2,,3780,3610,3920,3940,4020,1030,984,595,600,726
3152,8.3297,399.08951,,,,,,,,5,0,,960,1030,829,1090,786,2000,2200,2150,2200,2160
3153,8.3365,136.07553,,,,,,,,3,0,,1600,1510,1770,1800,1660,1560,1400,1310,1360,1710
3154,8.342,310.17582,,,,,,,,7,0,,2770,2690,2600,2600,2490,1760,2170,2190,2080,2150
3155,8.3382,193.07039,,,,,,,,4,0,,1710,1660,1520,1570,1710,1420,2040,1400,1540,1310
3156,8.3333,302.07022,,,,,,,,5,1,,2640,3150,3090,2590,2980,537,,,527,506
3157,8.352,365.10503,,,,,,,,1,0,,1230,1050,987,1180,1260,1620,1860,1770,1250,1510
3158,8.3504,221.06293,,,,,,,,6,0,,2990,2450,2910,2910,3190,4040,3490,3470,3910,3200
3159,8.3627,386.14615,,,,,,,,4,6,,2930,4810,4710,4110,4150,604,,,,
3161,8.382,385.1497,,,,,,,,1,0,,1330,1500,1670,1390,1510,,,,,
3163,8.3844,203.05252,,,,,,,,9,5,,58300,53000,49000,53200,49100,78900,62600,63600,73500,71600
3164,8.3732,204.0559,,,,,,,,4,0,,3950,3370,3100,3370,3400,5490,4250,4390,3840,4060
3165,8.3827,214.12654,,,,,,,,1,0,,2850,2880,2760,2610,2550,1900,2190,1970,2100,1820
3166,8.3777,180.08643,,,,,,,,10,7,,2560,2330,2470,2530,2500,2060,6960,2580,2880,8020
2505,6.3255,186.07593,,,ALIGN_NIST23_N-Acetyl-D-glucosamine,CCCCCCCCCCCC(NCCC[N+](C)(C)[O-])=O,JNGWKQJZIUZUPR-UHFFFAOYSA-N,ALIGN_NIST23_N-Acetyl-D-glucosamine,ALIGN_NIST23_N-Acetyl-D-glucosamine,10,3,0.947,5160,5320,4930,4960,4860,4610,5050,5370,5860,5800
3169,8.3807,116.07056,,,,,,,,9,1,,4490,4360,4230,3900,4160,2840,3270,4100,3310,3390
3171,8.3896,378.16017,,,,,,,,10,0,,2000,1930,2330,2010,2020,1980,1800,2130,2410,2010
3172,8.3903,127.03878,,,,,,,,10,0,,3230,3990,2980,3200,3390,2340,3160,3140,2960,3070
3173,8.395,85.02843,,,,,,,,10,0,,5240,5640,5810,6090,5590,4680,4940,5350,5590,5360
3174,8.3954,97.02837,,,,,,,,10,0,,3330,2960,3290,3650,3190,2720,2880,2890,3060,3060
3175,8.3963,333.09846,,,,,,,,5,0,,1950,2730,2410,2340,2790,,,,,
3176,8.3968,145.04936,,,,,,,,10,6,,8310,7840,7950,7940,7560,6560,7240,7920,8060,7790
3177,8.4034,163.05991,,,,,,,,10,3,,4840,5050,4730,4650,4720,4380,4970,4390,4340,4500
3181,8.4379,302.07059,,,,,,,,5,0,,2290,2980,2960,2630,2490,,603,,,
3182,8.4237,386.14626,,,,,,,,5,0,,2810,4750,4550,4480,4630,604,,,,
3183,8.4328,221.063,,,,,,,,8,0,,3310,2710,2560,2710,2840,4050,3460,3600,3600,3670
3184,8.4486,307.02618,,,,,,,,5,0,,3930,4570,3680,4030,3640,980,849,752,723,789
3185,8.432,203.05253,[M+Na]+,276,,,,,,7,14,,60200,50700,49900,48300,53100,84100,74600,72500,70400,69200
3186,8.4422,383.11553,[M+Na]+,277,,,,,,8,0,,1750,1550,1500,1630,1800,3350,3140,2900,2960,2940
3187,8.4212,116.07056,,,,,,,,1,0,,4510,4590,4460,4740,4370,3100,3720,3550,4260,4140
3188,8.4665,325.11247,,,,,,,,2,0,,1730,1570,1450,1390,1620,1320,1640,1370,1460,1160
3189,8.4486,391.10175,[M+Na]+,278,,,,,,5,4,,4710,5420,5270,5080,4950,1850,1060,864,751,812
3190,8.4465,322.99989,,,,,,,,2,0,,1840,1370,1690,1540,1650,,,,,
3192,8.4489,173.05551,,,,,,,,9,0,,1920,2240,1690,1850,1740,1840,1510,1930,1860,1850
3193,8.4477,490.11995,,,,,,,,2,0,,814,1640,1650,1550,1530,,,,,
3194,8.4523,367.19714,,,,,,,,5,0,,3070,3080,2490,2580,2610,2000,2360,2140,2340,2530
3195,8.4478,399.08918,[M+K]+,277,,,,,,4,0,,783,633,980,823,892,1560,1530,1510,1560,1720
3196,8.4454,219.02643,,,,,,,,8,7,,2910,2470,2560,2750,2330,4830,4830,5060,5440,5220
3197,8.4519,406.07883,,,,,,,,3,0,,1080,1510,1560,1830,1860,518,,,,
3198,8.4549,495.07498,,,,,,,,4,0,,1460,1590,2020,1920,2010,,,,,
3199,8.4543,407.07537,[M+K]+,278,,,,,,5,17,,4380,5510,6550,5940,5590,1260,1020,795,975,1150
3200,8.4516,70.06528,,,,,,,,2,0,,1510,1640,1310,1760,1610,783,1430,1290,1430,1500
3201,8.4581,511.04942,,,,,,,,3,0,,1150,1830,1830,1860,1940,,,,,
3202,8.4592,115.08648,,,,,,,,10,11,,26200,28900,28700,27100,27800,17600,17600,15800,18100,17700
3203,8.4791,349.07252,[M+Na]+,279,,,,,,3,0,,1690,1650,1570,1540,1720,627,,,,533
3204,8.4728,365.04695,[M+K]+,279,,,,,,4,0,,1470,2090,1830,1690,1940,792,,,544,557
3205,8.4651,407.2284,,,,,,,,4,0,,1890,2050,1750,1900,1870,1440,1300,1470,1690,1340
3206,8.4354,310.1757,,,,,,,,3,0,,2610,2510,2700,2770,2660,2070,1900,2120,2240,2290
3207,8.4357,214.12659,,,,,,,,1,0,,2850,2880,2830,2580,2530,1530,2190,1970,2010,2000
3209,8.4878,190.08202,[M+H]+,280,,,,,,5,3,,2990,2950,2640,2710,3210,1200,1280,1400,1480,1320
3210,8.4844,434.18846,,,,,,,,10,14,,3000,3240,2950,2870,2980,1790,2290,2410,2750,2210
3211,8.4839,169.05812,,,,,,,,3,0,,1570,1360,1370,1560,1570,1680,1560,1380,1480,1540
3212,8.4862,131.04492,,,,,,,,10,1,,2730,2850,2350,2830,2720,1610,1510,1820,1780,1660
3213,8.4903,85.03956,,,,,,,,2,0,,1440,1740,1430,1500,1550,1010,915,1020,1250,1210
3214,8.4886,212.06394,[M+Na]+,280,,,,,,10,0,,4050,3490,4090,3260,3590,3840,3880,3600,4140,4110
3215,8.4938,228.03779,,,,,,,,5,0,,1880,1440,1270,1570,1310,1810,1970,2240,2010,2350
3216,8.5363,365.10496,,,,,,,,10,16,,3590,2620,2680,2410,2410,5490,5250,5270,5020,5190
3218,8.5278,403.22946,,,,,,,,10,19,,4820,4420,4040,4490,4540,3780,3370,2950,3760,3350
3219,8.5355,143.11771,,,,,,,,4,0,,1870,1620,1610,1520,1630,1110,1120,1160,1180,1440
3220,8.5338,84.08083,[M+H]+,282,,,,,,10,0,,3290,3320,3300,2650,2700,2330,2160,2190,2260,2310
3221,8.5317,162.07592,,,,,,,,3,0,,,,,,,,1230,1640,1650,1640
3224,8.5361,202.06839,[M+Na]+,281,,,,,,4,0,,,,,,,714,3620,3830,4400,4180
3225,8.5389,126.09115,,,,,,,,10,6,,11400,10300,9550,9910,9990,6380,7520,7380,7120,6970
3226,8.5473,189.1216,[2M+Na]+,282,,,,,,10,40,,8600,8930,8380,8440,8230,4630,4760,4800,5820,5160
3227,8.5125,163.05979,,,,,,,,1,0,,2630,2050,2230,2020,2190,1640,2640,1700,1970,1990
2170,3.8726,153.04057,,,ALIGN_GNPS_Spectral Match to Xanthine from NIST14,C=1NC2=C(N1)NC(NC2=O)=O,LRFVTYWOQMYALW-UHFFFAOYSA-N,ALIGN_NIST20_Xanthine,ALIGN_NIST20_Xanthine,10,6,0.997,3300,3240,2770,2640,2770,5410,5210,5270,5510,5120
3231,8.5544,227.07912,,,,,,,,2,0,,799,803,906,984,987,1510,1530,1640,1610,1800
3232,8.5595,126.066,,,,,,,,10,0,,3350,2670,2660,2670,3510,3140,2740,3260,2820,3300
3233,8.5607,176.12784,,,,,,,,1,0,,1440,1490,1510,1200,1070,966,1160,1080,1060,895
3234,8.5625,247.09224,,,,,,,,10,0,,2840,3080,3240,2350,2520,1660,1890,1900,1630,1580
3236,8.5649,101.01671,,,,,,,,10,0,,5770,5480,6470,5800,6430,5940,6520,6340,6040,6580
3237,8.5649,204.04358,,,,,,,,10,42,,17300,14900,16800,16900,17400,15200,14400,17400,17700,16900
3238,8.5719,150.07723,,,,,,,,10,7,,9950,9260,10300,9280,10600,8440,8290,9640,8400,9230
3239,8.5726,282.11947,,,,,,,,10,32,,11700,11000,10500,10500,10200,10400,9450,9210,10700,9860
3240,8.5748,384.14996,,,,,,,,5,0,,2620,2390,1950,2030,1830,1280,2230,1470,1120,1380
3241,8.5679,269.16059,,,,,,,,2,0,,1540,1570,1640,1190,1220,1570,1430,1800,1360,1650
3242,8.5789,90.05495,,,,,,,,10,0,,15400,14800,13700,10500,12600,5070,5450,3390,2690,3450
3243,8.5803,175.07116,,,,,,,,10,7,,9350,9270,8170,8730,7770,7300,7150,8470,8470,7870
3244,8.5817,110.07119,,,,,,,,2,0,,1730,2180,1750,1670,1750,1740,1800,1570,1320,1330
3245,8.583,325.12672,[M+Na]+,283,,,,,,4,0,,2510,1710,1690,1820,1780,2410,2530,2400,2050,2380
3246,8.5815,381.07892,,,,,,,,10,52,,4220,3570,3840,4650,4060,6690,7980,7560,7750,7510
3247,8.583,156.07661,,,,,,,,10,6,,14100,11100,12600,12400,13900,9810,10300,11200,10400,10500
3248,8.583,285.13438,[M-H2O+H]+,283,,,,,,10,0,,7220,6770,5430,6740,6310,5160,5910,5770,5140,5530
3167,8.3822,198.09705,,,ALIGN_GNPS_Spectral Match to .beta.-D-Glucose from NIST14,C(C1C(C(C(C(O)O1)O)O)O)O,WQZGKKKJIJFFOK-UHFFFAOYSA-N,ALIGN_GNPS_Spectral Match to .beta.-D-Glucose from NIST14,ALIGN_GNPS_Spectral Match to .beta.-D-Glucose from NIST14,9,22,0.928,5160,4810,4620,4940,4770,4510,5140,4870,5120,5310
3250,8.589,341.10079,,,,,,,,10,3,,5140,4360,4830,5300,5040,5820,7110,7560,7160,6490
3251,8.5875,364.85331,,,,,,,,5,6,,,,,,,5820,6380,6560,7130,5750
3252,8.6049,422.10563,,,,,,,,9,0,,1540,1350,1690,1630,1580,2100,2210,2120,2480,2150
3254,8.6209,407.07551,,,,,,,,4,0,,1710,2150,1570,1570,1620,,,,,
3255,8.6146,365.04684,,,,,,,,1,0,,1280,1740,1620,1540,1510,,,,,
3256,8.6316,221.02478,,,,,,,,2,0,,1010,1400,1100,1210,1130,1630,1790,1730,1570,1650
